,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth,run,wolves,sheep,grass,tick
16386,188,188,12,72,15,5,72,12,44.0,0.0,2601.0,150
16387,188,188,12,72,15,5,72,13,1203.0,0.0,624.0,50
16388,188,188,12,72,15,5,72,13,369.0,0.0,2517.0,100
16389,188,188,12,72,15,5,72,13,16.0,0.0,2601.0,150
16390,188,188,12,72,15,5,72,14,1148.0,2.0,685.0,50
16391,188,188,12,72,15,5,72,14,353.0,0.0,2509.0,100
16392,188,188,12,72,15,5,72,14,33.0,0.0,2601.0,150
16393,188,188,12,72,15,5,72,15,1176.0,2.0,562.0,50
16394,188,188,12,72,15,5,72,15,440.0,0.0,2532.0,100
16395,188,188,12,72,15,5,72,15,30.0,0.0,2601.0,150
16396,188,188,12,72,15,5,72,16,1046.0,0.0,696.0,50
16397,188,188,12,72,15,5,72,16,341.0,0.0,2520.0,100
16398,188,188,12,72,15,5,72,16,36.0,0.0,2601.0,150
16399,188,188,12,72,15,5,72,17,1272.0,0.0,564.0,50
16400,188,188,12,72,15,5,72,17,433.0,0.0,2520.0,100
16401,188,188,12,72,15,5,72,17,29.0,0.0,2601.0,150
16402,188,188,12,72,15,5,72,18,1238.0,0.0,652.0,50
16403,188,188,12,72,15,5,72,18,278.0,0.0,2547.0,100
16404,188,188,12,72,15,5,72,18,33.0,0.0,2601.0,150
16405,188,188,12,72,15,5,72,19,1264.0,0.0,656.0,50
16406,188,188,12,72,15,5,72,19,305.0,0.0,2532.0,100
16407,188,188,12,72,15,5,72,19,31.0,0.0,2601.0,150
16408,188,188,12,72,15,5,72,20,1250.0,0.0,641.0,50
16409,188,188,12,72,15,5,72,20,337.0,0.0,2510.0,100
16410,188,188,12,72,15,5,72,20,35.0,0.0,2601.0,150
16411,188,188,12,72,15,5,72,21,1158.0,0.0,583.0,50
16412,188,188,12,72,15,5,72,21,452.0,0.0,2501.0,100
16413,188,188,12,72,15,5,72,21,24.0,0.0,2601.0,150
16414,188,188,12,72,15,5,72,22,1111.0,0.0,561.0,50
16415,188,188,12,72,15,5,72,22,509.0,0.0,2486.0,100
16416,188,188,12,72,15,5,72,22,23.0,0.0,2601.0,150
16417,188,188,12,72,15,5,72,23,1097.0,0.0,651.0,50
16418,188,188,12,72,15,5,72,23,386.0,0.0,2540.0,100
16419,188,188,12,72,15,5,72,23,32.0,0.0,2601.0,150
16420,188,188,12,72,15,5,72,24,1178.0,0.0,635.0,50
16421,188,188,12,72,15,5,72,24,395.0,0.0,2544.0,100
16422,188,188,12,72,15,5,72,24,25.0,0.0,2601.0,150
16423,188,188,12,72,15,5,72,25,1212.0,1.0,612.0,50
16424,188,188,12,72,15,5,72,25,346.0,0.0,2498.0,100
16425,188,188,12,72,15,5,72,25,15.0,0.0,2601.0,150
16426,188,188,12,72,15,5,72,26,1112.0,0.0,624.0,50
16427,188,188,12,72,15,5,72,26,373.0,0.0,2502.0,100
16428,188,188,12,72,15,5,72,26,27.0,0.0,2601.0,150
16429,188,188,12,72,15,5,72,27,1362.0,0.0,643.0,50
16430,188,188,12,72,15,5,72,27,282.0,0.0,2550.0,100
16431,188,188,12,72,15,5,72,27,25.0,0.0,2601.0,150
16432,188,188,12,72,15,5,72,28,1220.0,0.0,576.0,50
16433,188,188,12,72,15,5,72,28,460.0,0.0,2524.0,100
16434,188,188,12,72,15,5,72,28,33.0,0.0,2601.0,150
16435,188,188,12,72,15,5,72,29,1245.0,3.0,625.0,50
16436,188,188,12,72,15,5,72,29,383.0,0.0,2511.0,100
16437,188,188,12,72,15,5,72,29,8.0,0.0,2601.0,150
16438,188,188,12,72,15,5,72,30,1169.0,1.0,590.0,50
16439,188,188,12,72,15,5,72,30,418.0,0.0,2474.0,100
16440,188,188,12,72,15,5,72,30,22.0,0.0,2601.0,150
16441,188,188,12,72,15,5,72,31,1298.0,0.0,656.0,50
16442,188,188,12,72,15,5,72,31,333.0,0.0,2526.0,100
16443,188,188,12,72,15,5,72,31,28.0,0.0,2601.0,150
16444,188,188,12,72,15,5,72,32,1202.0,0.0,582.0,50
16445,188,188,12,72,15,5,72,32,443.0,0.0,2533.0,100
16446,188,188,12,72,15,5,72,32,47.0,0.0,2601.0,150
16447,188,188,12,72,15,5,72,33,1151.0,0.0,603.0,50
16448,188,188,12,72,15,5,72,33,418.0,0.0,2511.0,100
16449,188,188,12,72,15,5,72,33,25.0,0.0,2601.0,150
16450,188,188,12,72,15,5,72,34,1205.0,2.0,590.0,50
16451,188,188,12,72,15,5,72,34,456.0,0.0,2493.0,100
16452,188,188,12,72,15,5,72,34,28.0,0.0,2601.0,150
16453,188,188,12,72,15,5,72,35,1163.0,3.0,607.0,50
16454,188,188,12,72,15,5,72,35,379.0,0.0,2520.0,100
16455,188,188,12,72,15,5,72,35,46.0,0.0,2601.0,150
16456,188,188,12,72,15,5,72,36,1129.0,0.0,613.0,50
16457,188,188,12,72,15,5,72,36,393.0,0.0,2514.0,100
16458,188,188,12,72,15,5,72,36,37.0,0.0,2601.0,150
16459,188,188,12,72,15,5,72,37,1152.0,2.0,623.0,50
16460,188,188,12,72,15,5,72,37,318.0,0.0,2520.0,100
16461,188,188,12,72,15,5,72,37,23.0,0.0,2601.0,150
16462,188,188,12,72,15,5,72,38,1132.0,4.0,595.0,50
16463,188,188,12,72,15,5,72,38,470.0,0.0,2491.0,100
16464,188,188,12,72,15,5,72,38,30.0,0.0,2601.0,150
16465,188,188,12,72,15,5,72,39,1146.0,2.0,601.0,50
16466,188,188,12,72,15,5,72,39,470.0,0.0,2460.0,100
16467,188,188,12,72,15,5,72,39,49.0,0.0,2601.0,150
16468,188,188,12,72,15,5,72,40,1302.0,0.0,621.0,50
16469,188,188,12,72,15,5,72,40,361.0,0.0,2555.0,100
16470,188,188,12,72,15,5,72,40,29.0,0.0,2601.0,150
16471,188,188,12,72,15,5,72,41,1175.0,0.0,614.0,50
16472,188,188,12,72,15,5,72,41,378.0,0.0,2532.0,100
16473,188,188,12,72,15,5,72,41,21.0,0.0,2601.0,150
16474,188,188,12,72,15,5,72,42,1252.0,0.0,566.0,50
16475,188,188,12,72,15,5,72,42,451.0,0.0,2515.0,100
16476,188,188,12,72,15,5,72,42,29.0,0.0,2601.0,150
16477,188,188,12,72,15,5,72,43,1268.0,0.0,588.0,50
16478,188,188,12,72,15,5,72,43,399.0,0.0,2520.0,100
16479,188,188,12,72,15,5,72,43,24.0,0.0,2601.0,150
16480,188,188,12,72,15,5,72,44,1213.0,1.0,646.0,50
16481,188,188,12,72,15,5,72,44,355.0,0.0,2516.0,100
16482,188,188,12,72,15,5,72,44,28.0,0.0,2601.0,150
16483,188,188,12,72,15,5,72,45,1215.0,0.0,636.0,50
16484,188,188,12,72,15,5,72,45,359.0,0.0,2546.0,100
16485,188,188,12,72,15,5,72,45,38.0,0.0,2601.0,150
16486,188,188,12,72,15,5,72,46,1217.0,0.0,662.0,50
16487,188,188,12,72,15,5,72,46,320.0,0.0,2527.0,100
16488,188,188,12,72,15,5,72,46,12.0,0.0,2601.0,150
16489,188,188,12,72,15,5,72,47,1154.0,0.0,682.0,50
16490,188,188,12,72,15,5,72,47,313.0,0.0,2517.0,100
16491,188,188,12,72,15,5,72,47,24.0,0.0,2601.0,150
16492,188,188,12,72,15,5,72,48,1147.0,3.0,595.0,50
16493,188,188,12,72,15,5,72,48,460.0,0.0,2484.0,100
16494,188,188,12,72,15,5,72,48,24.0,0.0,2601.0,150
16495,188,188,12,72,15,5,72,49,1149.0,3.0,530.0,50
16496,188,188,12,72,15,5,72,49,430.0,0.0,2450.0,100
16497,188,188,12,72,15,5,72,49,31.0,0.0,2601.0,150
16498,188,188,12,72,15,5,72,50,1293.0,0.0,598.0,50
16499,188,188,12,72,15,5,72,50,520.0,0.0,2535.0,100
16500,188,188,12,72,15,5,72,50,43.0,0.0,2601.0,150
16501,188,188,12,72,15,15,25,1,414.0,0.0,2599.0,50
16502,188,188,12,72,15,15,25,1,0.0,0.0,2601.0,100
16503,188,188,12,72,15,15,25,1,0.0,0.0,2601.0,150
16504,188,188,12,72,15,15,25,2,427.0,0.0,2598.0,50
16505,188,188,12,72,15,15,25,2,0.0,0.0,2601.0,100
16506,188,188,12,72,15,15,25,2,0.0,0.0,2601.0,150
16507,188,188,12,72,15,15,25,3,442.0,0.0,2590.0,50
16508,188,188,12,72,15,15,25,3,0.0,0.0,2601.0,100
16509,188,188,12,72,15,15,25,3,0.0,0.0,2601.0,150
16510,188,188,12,72,15,15,25,4,559.0,0.0,2594.0,50
16511,188,188,12,72,15,15,25,4,0.0,0.0,2601.0,100
16512,188,188,12,72,15,15,25,4,0.0,0.0,2601.0,150
16513,188,188,12,72,15,15,25,5,489.0,0.0,2598.0,50
16514,188,188,12,72,15,15,25,5,0.0,0.0,2601.0,100
16515,188,188,12,72,15,15,25,5,0.0,0.0,2601.0,150
16516,188,188,12,72,15,15,25,6,478.0,0.0,2596.0,50
16517,188,188,12,72,15,15,25,6,0.0,0.0,2601.0,100
16518,188,188,12,72,15,15,25,6,0.0,0.0,2601.0,150
16519,188,188,12,72,15,15,25,7,521.0,0.0,2596.0,50
16520,188,188,12,72,15,15,25,7,0.0,0.0,2601.0,100
16521,188,188,12,72,15,15,25,7,0.0,0.0,2601.0,150
16522,188,188,12,72,15,15,25,8,457.0,0.0,2593.0,50
16523,188,188,12,72,15,15,25,8,0.0,0.0,2601.0,100
16524,188,188,12,72,15,15,25,8,0.0,0.0,2601.0,150
16525,188,188,12,72,15,15,25,9,519.0,0.0,2601.0,50
16526,188,188,12,72,15,15,25,9,0.0,0.0,2601.0,100
16527,188,188,12,72,15,15,25,9,0.0,0.0,2601.0,150
16528,188,188,12,72,15,15,25,10,457.0,0.0,2595.0,50
16529,188,188,12,72,15,15,25,10,0.0,0.0,2601.0,100
16530,188,188,12,72,15,15,25,10,0.0,0.0,2601.0,150
16531,188,188,12,72,15,15,25,11,538.0,0.0,2595.0,50
16532,188,188,12,72,15,15,25,11,0.0,0.0,2601.0,100
16533,188,188,12,72,15,15,25,11,0.0,0.0,2601.0,150
16534,188,188,12,72,15,15,25,12,404.0,0.0,2598.0,50
16535,188,188,12,72,15,15,25,12,0.0,0.0,2601.0,100
16536,188,188,12,72,15,15,25,12,0.0,0.0,2601.0,150
16537,188,188,12,72,15,15,25,13,471.0,0.0,2600.0,50
16538,188,188,12,72,15,15,25,13,0.0,0.0,2601.0,100
16539,188,188,12,72,15,15,25,13,0.0,0.0,2601.0,150
16540,188,188,12,72,15,15,25,14,479.0,0.0,2596.0,50
16541,188,188,12,72,15,15,25,14,0.0,0.0,2601.0,100
16542,188,188,12,72,15,15,25,14,0.0,0.0,2601.0,150
16543,188,188,12,72,15,15,25,15,626.0,0.0,2579.0,50
16544,188,188,12,72,15,15,25,15,0.0,0.0,2601.0,100
16545,188,188,12,72,15,15,25,15,0.0,0.0,2601.0,150
16546,188,188,12,72,15,15,25,16,549.0,0.0,2596.0,50
16547,188,188,12,72,15,15,25,16,0.0,0.0,2601.0,100
16548,188,188,12,72,15,15,25,16,0.0,0.0,2601.0,150
16549,188,188,12,72,15,15,25,17,357.0,0.0,2598.0,50
16550,188,188,12,72,15,15,25,17,0.0,0.0,2601.0,100
16551,188,188,12,72,15,15,25,17,0.0,0.0,2601.0,150
16552,188,188,12,72,15,15,25,18,505.0,0.0,2599.0,50
16553,188,188,12,72,15,15,25,18,0.0,0.0,2601.0,100
16554,188,188,12,72,15,15,25,18,0.0,0.0,2601.0,150
16555,188,188,12,72,15,15,25,19,423.0,0.0,2599.0,50
16556,188,188,12,72,15,15,25,19,0.0,0.0,2601.0,100
16557,188,188,12,72,15,15,25,19,0.0,0.0,2601.0,150
16558,188,188,12,72,15,15,25,20,444.0,0.0,2598.0,50
16559,188,188,12,72,15,15,25,20,0.0,0.0,2601.0,100
16560,188,188,12,72,15,15,25,20,0.0,0.0,2601.0,150
16561,188,188,12,72,15,15,25,21,561.0,0.0,2586.0,50
16562,188,188,12,72,15,15,25,21,0.0,0.0,2601.0,100
16563,188,188,12,72,15,15,25,21,0.0,0.0,2601.0,150
16564,188,188,12,72,15,15,25,22,607.0,0.0,2590.0,50
16565,188,188,12,72,15,15,25,22,0.0,0.0,2601.0,100
16566,188,188,12,72,15,15,25,22,0.0,0.0,2601.0,150
16567,188,188,12,72,15,15,25,23,587.0,0.0,2601.0,50
16568,188,188,12,72,15,15,25,23,0.0,0.0,2601.0,100
16569,188,188,12,72,15,15,25,23,0.0,0.0,2601.0,150
16570,188,188,12,72,15,15,25,24,505.0,0.0,2600.0,50
16571,188,188,12,72,15,15,25,24,0.0,0.0,2601.0,100
16572,188,188,12,72,15,15,25,24,0.0,0.0,2601.0,150
16573,188,188,12,72,15,15,25,25,610.0,0.0,2594.0,50
16574,188,188,12,72,15,15,25,25,0.0,0.0,2601.0,100
16575,188,188,12,72,15,15,25,25,0.0,0.0,2601.0,150
16576,188,188,12,72,15,15,25,26,403.0,0.0,2600.0,50
16577,188,188,12,72,15,15,25,26,0.0,0.0,2601.0,100
16578,188,188,12,72,15,15,25,26,0.0,0.0,2601.0,150
16579,188,188,12,72,15,15,25,27,296.0,0.0,2600.0,50
16580,188,188,12,72,15,15,25,27,0.0,0.0,2601.0,100
16581,188,188,12,72,15,15,25,27,0.0,0.0,2601.0,150
16582,188,188,12,72,15,15,25,28,407.0,0.0,2600.0,50
16583,188,188,12,72,15,15,25,28,0.0,0.0,2601.0,100
16584,188,188,12,72,15,15,25,28,0.0,0.0,2601.0,150
16585,188,188,12,72,15,15,25,29,627.0,0.0,2597.0,50
16586,188,188,12,72,15,15,25,29,0.0,0.0,2601.0,100
16587,188,188,12,72,15,15,25,29,0.0,0.0,2601.0,150
16588,188,188,12,72,15,15,25,30,521.0,0.0,2590.0,50
16589,188,188,12,72,15,15,25,30,0.0,0.0,2601.0,100
16590,188,188,12,72,15,15,25,30,0.0,0.0,2601.0,150
16591,188,188,12,72,15,15,25,31,412.0,0.0,2596.0,50
16592,188,188,12,72,15,15,25,31,0.0,0.0,2601.0,100
16593,188,188,12,72,15,15,25,31,0.0,0.0,2601.0,150
16594,188,188,12,72,15,15,25,32,508.0,0.0,2592.0,50
16595,188,188,12,72,15,15,25,32,0.0,0.0,2601.0,100
16596,188,188,12,72,15,15,25,32,0.0,0.0,2601.0,150
16597,188,188,12,72,15,15,25,33,478.0,0.0,2597.0,50
16598,188,188,12,72,15,15,25,33,0.0,0.0,2601.0,100
16599,188,188,12,72,15,15,25,33,0.0,0.0,2601.0,150
16600,188,188,12,72,15,15,25,34,640.0,0.0,2596.0,50
16601,188,188,12,72,15,15,25,34,0.0,0.0,2601.0,100
16602,188,188,12,72,15,15,25,34,0.0,0.0,2601.0,150
16603,188,188,12,72,15,15,25,35,528.0,0.0,2600.0,50
16604,188,188,12,72,15,15,25,35,0.0,0.0,2601.0,100
16605,188,188,12,72,15,15,25,35,0.0,0.0,2601.0,150
16606,188,188,12,72,15,15,25,36,565.0,0.0,2596.0,50
16607,188,188,12,72,15,15,25,36,0.0,0.0,2601.0,100
16608,188,188,12,72,15,15,25,36,0.0,0.0,2601.0,150
16609,188,188,12,72,15,15,25,37,487.0,0.0,2598.0,50
16610,188,188,12,72,15,15,25,37,0.0,0.0,2601.0,100
16611,188,188,12,72,15,15,25,37,0.0,0.0,2601.0,150
16612,188,188,12,72,15,15,25,38,549.0,0.0,2600.0,50
16613,188,188,12,72,15,15,25,38,0.0,0.0,2601.0,100
16614,188,188,12,72,15,15,25,38,0.0,0.0,2601.0,150
16615,188,188,12,72,15,15,25,39,418.0,0.0,2595.0,50
16616,188,188,12,72,15,15,25,39,0.0,0.0,2601.0,100
16617,188,188,12,72,15,15,25,39,0.0,0.0,2601.0,150
16618,188,188,12,72,15,15,25,40,384.0,0.0,2601.0,50
16619,188,188,12,72,15,15,25,40,0.0,0.0,2601.0,100
16620,188,188,12,72,15,15,25,40,0.0,0.0,2601.0,150
16621,188,188,12,72,15,15,25,41,408.0,0.0,2600.0,50
16622,188,188,12,72,15,15,25,41,0.0,0.0,2601.0,100
16623,188,188,12,72,15,15,25,41,0.0,0.0,2601.0,150
16624,188,188,12,72,15,15,25,42,436.0,0.0,2600.0,50
16625,188,188,12,72,15,15,25,42,0.0,0.0,2601.0,100
16626,188,188,12,72,15,15,25,42,0.0,0.0,2601.0,150
16627,188,188,12,72,15,15,25,43,475.0,0.0,2599.0,50
16628,188,188,12,72,15,15,25,43,0.0,0.0,2601.0,100
16629,188,188,12,72,15,15,25,43,0.0,0.0,2601.0,150
16630,188,188,12,72,15,15,25,44,371.0,0.0,2601.0,50
16631,188,188,12,72,15,15,25,44,0.0,0.0,2601.0,100
16632,188,188,12,72,15,15,25,44,0.0,0.0,2601.0,150
16633,188,188,12,72,15,15,25,45,509.0,0.0,2599.0,50
16634,188,188,12,72,15,15,25,45,0.0,0.0,2601.0,100
16635,188,188,12,72,15,15,25,45,0.0,0.0,2601.0,150
16636,188,188,12,72,15,15,25,46,511.0,0.0,2597.0,50
16637,188,188,12,72,15,15,25,46,0.0,0.0,2601.0,100
16638,188,188,12,72,15,15,25,46,0.0,0.0,2601.0,150
16639,188,188,12,72,15,15,25,47,640.0,0.0,2595.0,50
16640,188,188,12,72,15,15,25,47,0.0,0.0,2601.0,100
16641,188,188,12,72,15,15,25,47,0.0,0.0,2601.0,150
16642,188,188,12,72,15,15,25,48,588.0,0.0,2588.0,50
16643,188,188,12,72,15,15,25,48,0.0,0.0,2601.0,100
16644,188,188,12,72,15,15,25,48,0.0,0.0,2601.0,150
16645,188,188,12,72,15,15,25,49,516.0,0.0,2592.0,50
16646,188,188,12,72,15,15,25,49,0.0,0.0,2601.0,100
16647,188,188,12,72,15,15,25,49,0.0,0.0,2601.0,150
16648,188,188,12,72,15,15,25,50,546.0,0.0,2598.0,50
16649,188,188,12,72,15,15,25,50,0.0,0.0,2601.0,100
16650,188,188,12,72,15,15,25,50,0.0,0.0,2601.0,150
16651,188,188,12,72,15,15,72,1,506.0,0.0,1177.0,50
16652,188,188,12,72,15,15,72,1,0.0,0.0,2571.0,100
16653,188,188,12,72,15,15,72,1,0.0,0.0,2571.0,150
16654,188,188,12,72,15,15,72,2,417.0,0.0,1143.0,50
16655,188,188,12,72,15,15,72,2,0.0,0.0,2369.0,100
16656,188,188,12,72,15,15,72,2,0.0,0.0,2369.0,150
16657,188,188,12,72,15,15,72,3,471.0,0.0,1117.0,50
16658,188,188,12,72,15,15,72,3,0.0,0.0,2020.0,100
16659,188,188,12,72,15,15,72,3,0.0,0.0,2020.0,150
16660,188,188,12,72,15,15,72,4,446.0,0.0,1156.0,50
16661,188,188,12,72,15,15,72,4,0.0,0.0,2536.0,100
16662,188,188,12,72,15,15,72,4,0.0,0.0,2536.0,150
16663,188,188,12,72,15,15,72,5,413.0,0.0,1129.0,50
16664,188,188,12,72,15,15,72,5,0.0,0.0,2587.0,100
16665,188,188,12,72,15,15,72,5,0.0,0.0,2587.0,150
16666,188,188,12,72,15,15,72,6,391.0,0.0,1190.0,50
16667,188,188,12,72,15,15,72,6,0.0,0.0,2598.0,100
16668,188,188,12,72,15,15,72,6,0.0,0.0,2598.0,150
16669,188,188,12,72,15,15,72,7,372.0,0.0,1165.0,50
16670,188,188,12,72,15,15,72,7,0.0,0.0,2515.0,100
16671,188,188,12,72,15,15,72,7,0.0,0.0,2515.0,150
16672,188,188,12,72,15,15,72,8,392.0,0.0,1093.0,50
16673,188,188,12,72,15,15,72,8,0.0,0.0,2366.0,100
16674,188,188,12,72,15,15,72,8,0.0,0.0,2366.0,150
16675,188,188,12,72,15,15,72,9,374.0,0.0,1111.0,50
16676,188,188,12,72,15,15,72,9,0.0,0.0,2570.0,100
16677,188,188,12,72,15,15,72,9,0.0,0.0,2570.0,150
16678,188,188,12,72,15,15,72,10,406.0,0.0,1242.0,50
16679,188,188,12,72,15,15,72,10,0.0,0.0,2326.0,100
16680,188,188,12,72,15,15,72,10,0.0,0.0,2326.0,150
16681,188,188,12,72,15,15,72,11,465.0,0.0,1148.0,50
16682,188,188,12,72,15,15,72,11,0.0,0.0,2550.0,100
16683,188,188,12,72,15,15,72,11,0.0,0.0,2550.0,150
16684,188,188,12,72,15,15,72,12,365.0,0.0,1154.0,50
16685,188,188,12,72,15,15,72,12,0.0,0.0,2011.0,100
16686,188,188,12,72,15,15,72,12,0.0,0.0,2011.0,150
16687,188,188,12,72,15,15,72,13,566.0,0.0,1139.0,50
16688,188,188,12,72,15,15,72,13,0.0,0.0,2303.0,100
16689,188,188,12,72,15,15,72,13,0.0,0.0,2303.0,150
16690,188,188,12,72,15,15,72,14,397.0,0.0,1196.0,50
16691,188,188,12,72,15,15,72,14,2.0,0.0,2601.0,100
16692,188,188,12,72,15,15,72,14,0.0,0.0,2601.0,150
16693,188,188,12,72,15,15,72,15,370.0,0.0,1184.0,50
16694,188,188,12,72,15,15,72,15,0.0,0.0,2289.0,100
16695,188,188,12,72,15,15,72,15,0.0,0.0,2289.0,150
16696,188,188,12,72,15,15,72,16,448.0,0.0,1094.0,50
16697,188,188,12,72,15,15,72,16,0.0,0.0,2349.0,100
16698,188,188,12,72,15,15,72,16,0.0,0.0,2349.0,150
16699,188,188,12,72,15,15,72,17,328.0,0.0,1246.0,50
16700,188,188,12,72,15,15,72,17,0.0,0.0,2070.0,100
16701,188,188,12,72,15,15,72,17,0.0,0.0,2070.0,150
16702,188,188,12,72,15,15,72,18,443.0,0.0,1164.0,50
16703,188,188,12,72,15,15,72,18,0.0,0.0,2345.0,100
16704,188,188,12,72,15,15,72,18,0.0,0.0,2345.0,150
16705,188,188,12,72,15,15,72,19,474.0,0.0,1124.0,50
16706,188,188,12,72,15,15,72,19,0.0,0.0,2249.0,100
16707,188,188,12,72,15,15,72,19,0.0,0.0,2249.0,150
16708,188,188,12,72,15,15,72,20,437.0,0.0,1160.0,50
16709,188,188,12,72,15,15,72,20,0.0,0.0,2597.0,100
16710,188,188,12,72,15,15,72,20,0.0,0.0,2597.0,150
16711,188,188,12,72,15,15,72,21,397.0,0.0,1233.0,50
16712,188,188,12,72,15,15,72,21,0.0,0.0,2566.0,100
16713,188,188,12,72,15,15,72,21,0.0,0.0,2566.0,150
16714,188,188,12,72,15,15,72,22,406.0,0.0,1203.0,50
16715,188,188,12,72,15,15,72,22,0.0,0.0,2467.0,100
16716,188,188,12,72,15,15,72,22,0.0,0.0,2467.0,150
16717,188,188,12,72,15,15,72,23,415.0,0.0,1214.0,50
16718,188,188,12,72,15,15,72,23,0.0,0.0,2450.0,100
16719,188,188,12,72,15,15,72,23,0.0,0.0,2450.0,150
16720,188,188,12,72,15,15,72,24,609.0,0.0,982.0,50
16721,188,188,12,72,15,15,72,24,0.0,0.0,2579.0,100
16722,188,188,12,72,15,15,72,24,0.0,0.0,2579.0,150
16723,188,188,12,72,15,15,72,25,482.0,0.0,1158.0,50
16724,188,188,12,72,15,15,72,25,0.0,0.0,1986.0,100
16725,188,188,12,72,15,15,72,25,0.0,0.0,1986.0,150
16726,188,188,12,72,15,15,72,26,357.0,0.0,1195.0,50
16727,188,188,12,72,15,15,72,26,0.0,0.0,1838.0,100
16728,188,188,12,72,15,15,72,26,0.0,0.0,1838.0,150
16729,188,188,12,72,15,15,72,27,365.0,0.0,1218.0,50
16730,188,188,12,72,15,15,72,27,0.0,0.0,2493.0,100
16731,188,188,12,72,15,15,72,27,0.0,0.0,2493.0,150
16732,188,188,12,72,15,15,72,28,589.0,0.0,1099.0,50
16733,188,188,12,72,15,15,72,28,0.0,0.0,2600.0,100
16734,188,188,12,72,15,15,72,28,0.0,0.0,2600.0,150
16735,188,188,12,72,15,15,72,29,509.0,0.0,1131.0,50
16736,188,188,12,72,15,15,72,29,0.0,0.0,2416.0,100
16737,188,188,12,72,15,15,72,29,0.0,0.0,2416.0,150
16738,188,188,12,72,15,15,72,30,412.0,0.0,1149.0,50
16739,188,188,12,72,15,15,72,30,0.0,0.0,2599.0,100
16740,188,188,12,72,15,15,72,30,0.0,0.0,2599.0,150
16741,188,188,12,72,15,15,72,31,398.0,0.0,1144.0,50
16742,188,188,12,72,15,15,72,31,0.0,0.0,2600.0,100
16743,188,188,12,72,15,15,72,31,0.0,0.0,2600.0,150
16744,188,188,12,72,15,15,72,32,364.0,0.0,1185.0,50
16745,188,188,12,72,15,15,72,32,0.0,0.0,2579.0,100
16746,188,188,12,72,15,15,72,32,0.0,0.0,2579.0,150
16747,188,188,12,72,15,15,72,33,427.0,0.0,1194.0,50
16748,188,188,12,72,15,15,72,33,0.0,0.0,2133.0,100
16749,188,188,12,72,15,15,72,33,0.0,0.0,2133.0,150
16750,188,188,12,72,15,15,72,34,486.0,0.0,1100.0,50
16751,188,188,12,72,15,15,72,34,2.0,0.0,2595.0,100
16752,188,188,12,72,15,15,72,34,0.0,0.0,2596.0,150
16753,188,188,12,72,15,15,72,35,476.0,0.0,1123.0,50
16754,188,188,12,72,15,15,72,35,0.0,0.0,2367.0,100
16755,188,188,12,72,15,15,72,35,0.0,0.0,2367.0,150
16756,188,188,12,72,15,15,72,36,432.0,0.0,1132.0,50
16757,188,188,12,72,15,15,72,36,0.0,0.0,2198.0,100
16758,188,188,12,72,15,15,72,36,0.0,0.0,2198.0,150
16759,188,188,12,72,15,15,72,37,468.0,0.0,1200.0,50
16760,188,188,12,72,15,15,72,37,0.0,0.0,2535.0,100
16761,188,188,12,72,15,15,72,37,0.0,0.0,2535.0,150
16762,188,188,12,72,15,15,72,38,419.0,0.0,1147.0,50
16763,188,188,12,72,15,15,72,38,0.0,0.0,2321.0,100
16764,188,188,12,72,15,15,72,38,0.0,0.0,2321.0,150
16765,188,188,12,72,15,15,72,39,567.0,0.0,1112.0,50
16766,188,188,12,72,15,15,72,39,0.0,0.0,2286.0,100
16767,188,188,12,72,15,15,72,39,0.0,0.0,2286.0,150
16768,188,188,12,72,15,15,72,40,447.0,0.0,1154.0,50
16769,188,188,12,72,15,15,72,40,0.0,0.0,2489.0,100
16770,188,188,12,72,15,15,72,40,0.0,0.0,2489.0,150
16771,188,188,12,72,15,15,72,41,356.0,0.0,1140.0,50
16772,188,188,12,72,15,15,72,41,0.0,0.0,2249.0,100
16773,188,188,12,72,15,15,72,41,0.0,0.0,2249.0,150
16774,188,188,12,72,15,15,72,42,351.0,0.0,1204.0,50
16775,188,188,12,72,15,15,72,42,0.0,0.0,2359.0,100
16776,188,188,12,72,15,15,72,42,0.0,0.0,2359.0,150
16777,188,188,12,72,15,15,72,43,439.0,0.0,1078.0,50
16778,188,188,12,72,15,15,72,43,0.0,0.0,2449.0,100
16779,188,188,12,72,15,15,72,43,0.0,0.0,2449.0,150
16780,188,188,12,72,15,15,72,44,372.0,0.0,1141.0,50
16781,188,188,12,72,15,15,72,44,0.0,0.0,2502.0,100
16782,188,188,12,72,15,15,72,44,0.0,0.0,2502.0,150
16783,188,188,12,72,15,15,72,45,281.0,0.0,1186.0,50
16784,188,188,12,72,15,15,72,45,0.0,0.0,2255.0,100
16785,188,188,12,72,15,15,72,45,0.0,0.0,2255.0,150
16786,188,188,12,72,15,15,72,46,341.0,0.0,1215.0,50
16787,188,188,12,72,15,15,72,46,0.0,0.0,2468.0,100
16788,188,188,12,72,15,15,72,46,0.0,0.0,2468.0,150
16789,188,188,12,72,15,15,72,47,517.0,0.0,1171.0,50
16790,188,188,12,72,15,15,72,47,0.0,0.0,2328.0,100
16791,188,188,12,72,15,15,72,47,0.0,0.0,2328.0,150
16792,188,188,12,72,15,15,72,48,602.0,0.0,1010.0,50
16793,188,188,12,72,15,15,72,48,0.0,0.0,2019.0,100
16794,188,188,12,72,15,15,72,48,0.0,0.0,2019.0,150
