,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth,run,mean_wolves,mean_sheep,mean_grass,wolves,sheep,grass
27,62,62,12,25,5,5,25,27,313.7374799233335,313.7374799233335,661.5935201253981,357.0,292.0,635.0
28,62,62,12,25,5,5,25,28,310.16605135190497,310.16605135190497,659.200662982541,257.0,391.0,568.0
29,62,62,12,25,5,5,25,29,308.16605135190497,308.16605135190497,655.7868698790927,199.0,476.0,469.0
30,62,62,12,25,5,5,25,30,315.79938468523835,315.79938468523835,671.2535365457593,428.0,137.0,933.0
31,62,62,12,25,5,5,25,31,313.12196533039963,313.12196533039963,661.4470849328561,345.0,340.0,629.0
32,62,62,12,25,5,5,25,32,309.87196533039963,309.87196533039963,656.9470849328561,241.0,449.0,485.0
33,62,62,12,25,5,5,25,33,311.9628744213087,311.9628744213087,659.9470849328561,310.0,336.0,584.0
34,62,62,12,25,5,5,25,34,310.60993324483815,310.60993324483815,656.7117908152092,264.0,481.0,474.0
35,62,62,12,25,5,5,25,35,312.3242189591239,312.3242189591239,660.0546479580663,324.0,318.0,591.0
36,62,62,12,25,5,5,25,36,316.2964411813461,316.2964411813461,667.9990924025109,467.0,151.0,877.0
37,62,62,12,25,5,5,25,37,311.40454928945417,311.40454928945417,660.5666599700784,286.0,355.0,602.0
38,62,62,12,25,5,5,25,38,311.1150756052437,311.1150756052437,661.3561336542889,275.0,310.0,632.0
39,62,62,12,25,5,5,25,39,309.7304602206283,309.7304602206283,659.9458772440324,221.0,414.0,577.0
40,62,62,12,25,5,5,25,40,310.83046022062825,310.83046022062825,655.3958772440325,265.0,596.0,395.0
41,62,62,12,25,5,5,25,41,311.0987529035551,311.0987529035551,661.3958772440324,276.0,324.0,641.0
42,62,62,12,25,5,5,25,42,310.69399099879325,310.69399099879325,661.1815915297467,259.0,310.0,632.0
43,62,62,12,25,5,5,25,43,313.04282820809556,313.04282820809556,666.390893855328,360.0,174.0,856.0
44,62,62,12,25,5,5,25,44,312.1791918444592,312.1791918444592,663.7545302189645,322.0,221.0,740.0
45,62,62,12,25,5,5,25,45,313.5347474000148,313.5347474000148,669.4878635522979,383.0,134.0,998.0
46,62,62,12,25,5,5,25,46,310.1651821826234,310.1651821826234,658.4443852914284,228.0,494.0,490.0
47,62,62,12,25,5,5,25,47,313.1651821826235,313.1651821826235,661.6145980573857,369.0,272.0,639.0
48,62,62,12,25,5,5,25,48,312.0193488492901,312.0193488492901,660.5104313907191,314.0,327.0,586.0
49,62,62,12,25,5,5,25,49,310.141797828882,310.141797828882,656.0818599621475,222.0,615.0,369.0
50,62,62,12,25,5,5,25,50,312.44179782888193,312.44179782888193,662.3818599621477,337.0,268.0,684.0
51,62,62,12,25,5,5,25,51,310.83395469162707,310.83395469162707,661.950487413128,255.0,307.0,662.0
52,62,62,12,25,5,5,25,52,313.16087776855017,313.16087776855017,662.7389489515897,376.0,240.0,703.0
53,62,62,12,25,5,5,25,53,312.00993437232376,312.00993437232376,661.946496121401,315.0,260.0,661.0
54,62,62,12,25,5,5,25,54,314.1766010389904,314.1766010389904,664.5205701954751,432.0,176.0,800.0
55,62,62,12,25,5,5,25,55,311.03114649353586,311.03114649353586,661.1205701954751,259.0,357.0,613.0
56,62,62,12,25,5,5,25,56,310.81686077925013,310.81686077925013,659.9241416240466,247.0,474.0,546.0
57,62,62,12,25,5,5,25,57,313.1501941125835,313.1501941125835,663.5206328521167,380.0,220.0,751.0
58,62,62,12,25,5,5,25,58,312.25364238844554,312.25364238844554,662.1930466452202,328.0,281.0,674.0
59,62,62,12,25,5,5,25,59,314.7112695070896,314.7112695070896,665.7015212214914,473.0,164.0,881.0
60,62,62,12,25,5,5,25,60,311.1446028404229,311.1446028404229,658.618187888158,259.0,450.0,456.0
61,62,62,12,25,5,5,25,61,311.5216520207508,311.5216520207508,658.5690075602892,282.0,489.0,453.0
62,62,62,12,25,5,5,72,1,198.0,119.0,559.0,198.0,119.0,559.0
63,62,62,12,25,5,5,72,2,177.0,177.0,523.5,156.0,184.0,488.0
64,62,62,12,25,5,5,72,3,169.66666666666666,169.66666666666666,477.8333333333333,134.0,236.0,351.0
65,62,62,12,25,5,5,72,4,191.16666666666666,191.16666666666666,540.0833333333333,220.0,100.0,600.0
66,62,62,12,25,5,5,72,5,191.96666666666664,191.96666666666664,514.8833333333333,224.0,88.0,474.0
67,62,62,12,25,5,5,72,6,187.46666666666667,187.46666666666667,549.3833333333333,197.0,116.0,681.0
68,62,62,12,25,5,5,72,7,183.46666666666667,183.46666666666667,502.5261904761905,169.0,182.0,353.0
69,62,62,12,25,5,5,72,8,186.34166666666667,186.34166666666667,525.4011904761905,192.0,131.0,536.0
70,62,62,12,25,5,5,72,9,189.11944444444444,189.11944444444444,526.6234126984127,217.0,121.0,547.0
71,62,62,12,25,5,5,72,10,185.61944444444447,185.61944444444447,520.9234126984127,182.0,157.0,490.0
72,62,62,12,25,5,5,72,11,184.80126262626266,184.80126262626266,512.4688672438673,173.0,149.0,397.0
73,62,62,12,25,5,5,72,12,183.30126262626263,183.30126262626263,509.71886724386735,155.0,198.0,364.0
74,62,62,12,25,5,5,72,13,187.4551087801088,187.4551087801088,521.1034826284825,209.0,177.0,512.0
75,62,62,12,25,5,5,72,14,185.38368020868023,185.38368020868023,514.2463397713396,180.0,166.0,416.0
76,62,62,12,25,5,5,72,15,184.51701354201356,184.51701354201356,523.0463397713397,167.0,122.0,548.0
77,62,62,12,25,5,5,72,16,189.14201354201356,189.14201354201356,536.4838397713397,241.0,48.0,763.0
78,62,62,12,25,5,5,72,17,183.3773076596606,183.3773076596606,509.4838397713397,143.0,224.0,304.0
79,62,62,12,25,5,5,72,18,185.71064099299394,185.71064099299394,518.4838397713397,185.0,146.0,466.0
80,62,62,12,25,5,5,72,19,186.34221994036238,186.34221994036238,519.7469976660765,197.0,134.0,490.0
81,62,62,12,25,5,5,72,20,187.69221994036238,187.69221994036238,526.5969976660765,224.0,98.0,627.0
82,62,62,12,25,5,5,72,21,185.21602946417192,185.21602946417192,516.6922357613146,172.0,175.0,419.0
83,62,62,12,25,5,5,72,22,182.44330219144464,182.44330219144464,512.5558721249508,111.0,261.0,328.0
84,62,62,12,25,5,5,72,23,183.22591088709686,183.22591088709686,512.6863069075596,129.0,242.0,331.0
85,62,62,12,25,5,5,72,24,185.76757755376346,185.76757755376346,518.2279735742263,190.0,152.0,464.0
86,62,62,12,25,5,5,72,25,186.3275775537635,186.3275775537635,519.0279735742263,204.0,132.0,484.0
87,62,62,12,25,5,5,72,26,184.78911601530191,184.78911601530191,517.4510504973031,164.0,176.0,443.0
88,62,62,12,25,5,5,72,27,185.67800490419083,185.67800490419083,519.6362356824883,188.0,140.0,502.0
89,62,62,12,25,5,5,72,28,185.67800490419083,185.67800490419083,518.9219499682026,188.0,112.0,482.0
90,62,62,12,25,5,15,25,1,787.0,28.0,1233.0,787.0,28.0,1233.0
91,62,62,12,25,5,15,25,2,691.0,691.0,1224.0,595.0,56.0,1215.0
92,62,62,12,25,5,15,25,3,722.3333333333334,722.3333333333334,1115.0,689.0,136.0,888.0
93,62,62,12,25,5,15,25,4,649.8333333333334,649.8333333333334,1257.25,399.0,50.0,1457.0
94,62,62,12,25,5,15,25,5,655.4333333333334,655.4333333333334,1284.45,427.0,26.0,1593.0
95,62,62,12,25,5,15,25,6,616.1,616.1,1297.95,191.0,52.0,1674.0
96,62,62,12,25,5,15,25,7,669.9571428571429,669.9571428571429,1255.6642857142856,568.0,51.0,1378.0
97,62,62,12,25,5,15,25,8,639.7071428571429,639.7071428571429,1251.7892857142856,326.0,60.0,1347.0
98,62,62,12,25,5,15,25,9,630.2626984126985,630.2626984126985,1320.455952380952,241.0,9.0,1965.0
99,62,62,12,25,5,15,25,10,650.4626984126984,650.4626984126984,1265.4559523809523,443.0,62.0,1415.0
100,62,62,12,25,5,15,25,11,654.9172438672439,654.9172438672439,1237.7286796536796,492.0,86.0,1110.0
101,62,62,12,25,5,15,25,12,655.8339105339105,655.8339105339105,1265.9786796536794,503.0,28.0,1449.0
102,62,62,12,25,5,15,25,13,649.218525918526,649.218525918526,1263.74791042291,417.0,43.0,1420.0
103,62,62,12,25,5,15,25,14,658.6470973470974,658.6470973470974,1291.9621961371959,549.0,12.0,1815.0
104,62,62,12,25,5,15,25,15,659.3804306804307,659.3804306804307,1251.9621961371959,560.0,69.0,1215.0
105,62,62,12,25,5,15,25,16,649.3804306804307,649.3804306804307,1276.4621961371959,400.0,30.0,1607.0
106,62,62,12,25,5,15,25,17,665.792195386313,665.792195386313,1243.9916079019017,679.0,68.0,1055.0
107,62,62,12,25,5,15,25,18,637.6255287196462,637.6255287196462,1271.6027190130128,172.0,62.0,1552.0
108,62,62,12,25,5,15,25,19,656.730791877541,656.730791877541,1269.0237716445918,535.0,29.0,1503.0
109,62,62,12,25,5,15,25,20,654.230791877541,654.230791877541,1237.3237716445917,485.0,149.0,869.0
110,62,62,12,25,5,15,25,21,657.6593633061124,657.6593633061124,1250.9428192636394,557.0,81.0,1155.0
111,62,62,12,25,5,15,25,22,649.8411814879306,649.8411814879306,1268.6246374454577,385.0,40.0,1544.0
112,62,62,12,25,5,15,25,23,647.3629206183654,647.3629206183654,1276.885507010675,328.0,19.0,1734.0
113,62,62,12,25,5,15,25,24,682.9462539516988,682.9462539516988,1253.4688403440084,1182.0,21.0,1172.0
114,62,62,12,25,5,15,25,25,662.4262539516988,662.4262539516988,1260.2288403440084,669.0,37.0,1341.0
115,62,62,12,25,5,15,25,26,652.8493308747758,652.8493308747758,1269.421148036316,420.0,29.0,1580.0
116,62,62,12,25,5,15,25,27,651.1085901340349,651.1085901340349,1267.7915184066865,373.0,41.0,1536.0
117,62,62,12,25,5,15,25,28,650.8943044197492,650.8943044197492,1271.112946978115,367.0,35.0,1629.0
118,62,62,12,25,5,15,25,29,654.687407868025,654.687407868025,1271.423291805701,477.0,27.0,1638.0
119,62,62,12,25,5,15,25,30,646.5207412013584,646.5207412013584,1279.823291805701,232.0,18.0,1890.0
120,62,62,12,25,5,15,25,31,664.5852573303906,664.5852573303906,1256.6620014831205,792.0,39.0,1172.0
121,62,62,12,25,5,15,25,32,654.8977573303906,654.8977573303906,1258.5682514831205,482.0,82.0,1233.0
122,62,62,12,25,5,15,25,33,643.4129088455421,643.4129088455421,1275.6288575437266,103.0,52.0,1796.0
123,62,62,12,25,5,15,25,34,653.177614727895,653.177614727895,1261.9523869554914,435.0,62.0,1331.0
124,62,62,12,25,5,15,25,35,656.0919004421806,656.0919004421806,1253.5238155269199,537.0,106.0,1036.0
125,62,62,12,25,5,15,25,36,655.7585671088474,655.7585671088474,1255.7182599713642,525.0,86.0,1115.0
126,62,62,12,25,5,15,25,37,661.6234319737123,661.6234319737123,1259.610151863256,742.0,30.0,1259.0
127,62,62,12,25,5,15,25,38,650.9655372368702,650.9655372368702,1277.110151863256,337.0,7.0,1924.0
128,62,62,12,25,5,15,25,39,653.9655372368701,653.9655372368701,1267.853741606846,454.0,22.0,1563.0
129,62,62,12,25,5,15,25,40,657.0655372368701,657.0655372368701,1266.403741606846,578.0,17.0,1505.0
130,62,62,12,25,5,15,25,41,647.7484640661385,647.7484640661385,1264.2330098995287,196.0,74.0,1416.0
131,62,62,12,25,5,15,25,42,663.8437021613765,663.8437021613765,1256.923486090005,872.0,57.0,1109.0
132,62,62,12,25,5,15,25,43,650.5878882078881,650.5878882078881,1270.923486090005,302.0,32.0,1711.0
133,62,62,12,25,5,15,25,44,655.7924336624336,655.7924336624336,1265.7416679081869,531.0,26.0,1483.0
134,62,62,12,25,5,15,25,45,653.1702114402113,653.1702114402113,1266.6305567970755,413.0,40.0,1523.0
135,62,62,12,25,5,15,25,46,653.1267331793418,653.1267331793418,1266.0653394057713,411.0,46.0,1497.0
136,62,62,12,25,5,15,72,1,301.0,150.0,395.0,301.0,150.0,395.0
137,62,62,12,25,5,15,72,2,284.0,284.0,568.0,267.0,25.0,741.0
138,62,62,12,25,5,15,72,3,267.3333333333333,267.3333333333333,604.3333333333334,217.0,33.0,850.0
139,62,62,12,25,5,15,72,4,261.8333333333333,261.8333333333333,586.3333333333334,195.0,36.0,778.0
140,62,62,12,25,5,15,72,5,256.0333333333333,256.0333333333333,603.1333333333334,166.0,37.0,862.0
141,62,62,12,25,5,15,72,6,254.5333333333333,254.5333333333333,596.8000000000001,157.0,50.0,824.0
142,62,62,12,25,5,15,72,7,278.10476190476186,278.10476190476186,547.657142857143,322.0,76.0,480.0
143,62,62,12,25,5,15,72,8,271.22976190476186,271.22976190476186,519.2821428571428,267.0,231.0,253.0
144,62,62,12,25,5,15,72,9,275.7853174603174,275.7853174603174,539.5043650793651,308.0,109.0,435.0
145,62,62,12,25,5,15,72,10,282.3853174603174,282.3853174603174,536.6043650793652,374.0,108.0,406.0
146,62,62,12,25,5,15,72,11,268.2944083694083,268.2944083694083,563.6952741702743,219.0,40.0,704.0
147,62,62,12,25,5,15,72,12,283.54440836940825,283.54440836940825,528.7786075036075,402.0,129.0,285.0
148,62,62,12,25,5,15,72,13,274.4674852924852,274.4674852924852,545.9324536574537,284.0,101.0,508.0
149,62,62,12,25,5,15,72,14,281.39605672105665,281.39605672105665,541.6467393717394,381.0,65.0,448.0
150,62,62,12,25,5,15,72,15,282.32939005439005,282.32939005439005,538.2467393717394,395.0,101.0,397.0
151,62,62,12,25,5,15,72,16,273.26689005439,273.26689005439,528.9967393717394,250.0,275.0,249.0
152,62,62,12,25,5,15,72,17,281.09041946615474,281.09041946615474,537.114386430563,383.0,114.0,387.0
153,62,62,12,25,5,15,72,18,279.1459750217103,279.1459750217103,529.5588308750074,348.0,197.0,251.0
154,62,62,12,25,5,15,72,19,268.3565013374997,268.3565013374997,551.50619929606,143.0,129.0,668.0
155,62,62,12,25,5,15,72,20,279.55650133749975,279.55650133749975,535.20619929606,367.0,123.0,342.0
156,62,62,12,25,5,15,72,21,278.31840609940446,278.31840609940446,544.4442945341552,341.0,56.0,536.0
157,62,62,12,25,5,15,72,22,272.363860644859,272.363860644859,557.4897490796099,210.0,23.0,823.0
158,62,62,12,25,5,15,72,23,279.2334258622504,279.2334258622504,546.7071403839578,368.0,58.0,575.0
159,62,62,12,25,5,15,72,24,279.775092528917,279.775092528917,539.2071403839577,381.0,105.0,395.0
160,62,62,12,25,5,15,72,25,274.575092528917,274.575092528917,554.9271403839577,251.0,30.0,788.0
161,62,62,12,25,5,15,72,26,272.80586175968625,272.80586175968625,554.3886788454961,205.0,26.0,774.0
162,62,62,12,25,5,15,72,27,275.95400990783446,275.95400990783446,549.9071973640147,290.0,49.0,653.0
163,62,62,12,25,5,15,72,28,278.06115276497724,278.06115276497724,543.2286259354433,349.0,71.0,466.0
164,62,62,12,25,5,15,72,29,275.95770448911514,275.95770448911514,545.3320742113054,288.0,61.0,527.0
165,62,62,12,25,5,15,72,30,272.62437115578183,272.62437115578183,549.3320742113052,188.0,105.0,647.0
166,62,62,12,25,5,15,72,31,271.17275825255604,271.17275825255604,557.0740096951764,143.0,29.0,887.0
167,62,62,12,25,5,15,72,32,277.54775825255604,277.54775825255604,544.9802596951763,347.0,78.0,500.0
168,62,62,12,25,5,15,72,33,272.2447279495257,272.2447279495257,549.9196536345703,172.0,74.0,663.0
169,62,62,12,25,5,15,72,34,271.03884559658457,271.03884559658457,553.5961242228055,131.0,68.0,788.0
170,62,62,12,25,5,15,72,35,274.18170273944173,274.18170273944173,550.6818385085198,241.0,54.0,686.0
171,62,62,12,25,5,15,72,36,276.12614718388613,276.12614718388613,545.0985051751865,311.0,84.0,485.0
172,62,62,12,25,5,15,72,37,275.23425529199426,275.23425529199426,548.3147213914027,278.0,72.0,604.0
173,62,62,12,25,5,15,72,38,274.4710973972574,274.4710973972574,548.288405601929,249.0,55.0,603.0
174,62,62,12,25,15,5,25,1,877.0,2.0,2412.0,877.0,2.0,2412.0
175,62,62,12,25,15,5,25,2,920.0,920.0,2353.5,963.0,2.0,2295.0
176,62,62,12,25,15,5,25,3,922.3333333333334,922.3333333333334,2402.1666666666665,970.0,0.0,2441.0
177,62,62,12,25,15,5,25,4,916.8333333333334,916.8333333333334,2362.6666666666665,948.0,2.0,2283.0
178,62,62,12,25,15,5,25,5,917.6333333333334,917.6333333333334,2396.4666666666662,952.0,0.0,2452.0
179,62,62,12,25,15,5,25,6,874.3000000000001,874.3000000000001,2416.7999999999997,692.0,0.0,2574.0
180,62,62,12,25,15,5,25,7,923.4428571428572,923.4428571428572,2392.085714285714,1036.0,0.0,2401.0
181,62,62,12,25,15,5,25,8,917.0678571428572,917.0678571428572,2376.585714285714,985.0,0.0,2277.0
182,62,62,12,25,15,5,25,9,905.4011904761905,905.4011904761905,2393.2523809523805,880.0,0.0,2427.0
183,62,62,12,25,15,5,25,10,921.4011904761904,921.4011904761904,2376.3523809523804,1040.0,0.0,2258.0
184,62,62,12,25,15,5,25,11,910.2193722943722,910.2193722943722,2396.4432900432894,917.0,0.0,2479.0
185,62,62,12,25,15,5,25,12,908.7193722943722,908.7193722943722,2386.026623376623,899.0,0.0,2354.0
186,62,62,12,25,15,5,25,13,908.4116799866799,908.4116799866799,2390.5650849150843,895.0,0.0,2413.0
187,62,62,12,25,15,5,25,14,908.8402514152514,908.8402514152514,2393.993656343656,901.0,0.0,2461.0
188,62,62,12,25,15,5,25,15,914.5735847485847,914.5735847485847,2389.1936563436557,987.0,0.0,2389.0
189,62,62,12,25,15,5,25,16,916.6360847485847,916.6360847485847,2385.6936563436557,1020.0,2.0,2333.0
190,62,62,12,25,15,5,25,17,902.047849454467,902.047849454467,2396.16424457895,772.0,0.0,2511.0
191,62,62,12,25,15,5,25,18,910.7145161211338,910.7145161211338,2390.3309112456163,928.0,0.0,2406.0
192,62,62,12,25,15,5,25,19,908.7145161211338,908.7145161211338,2391.0677533508797,890.0,0.0,2420.0
193,62,62,12,25,15,5,25,20,910.6145161211338,910.6145161211338,2389.3177533508797,928.0,0.0,2385.0
194,62,62,12,25,15,5,25,21,907.2811827878005,907.2811827878005,2391.603467636594,858.0,1.0,2433.0
195,62,62,12,25,15,5,25,22,917.826637333255,917.826637333255,2389.285285818412,1090.0,0.0,2382.0
196,62,62,12,25,15,5,25,23,907.6962025506464,907.6962025506464,2391.6331119053684,857.0,0.0,2436.0
197,62,62,12,25,15,5,25,24,906.9462025506464,906.9462025506464,2390.341445238702,839.0,0.0,2405.0
198,62,62,12,25,15,5,25,25,914.5062025506464,914.5062025506464,2388.861445238702,1028.0,0.0,2368.0
199,62,62,12,25,15,5,25,26,912.3523563968002,912.3523563968002,2391.8229837002405,972.0,0.0,2445.0
200,62,62,12,25,15,5,25,27,907.3153193597632,907.3153193597632,2393.711872589129,836.0,0.0,2496.0
201,62,62,12,25,15,5,25,28,910.3153193597633,910.3153193597633,2391.6047297319865,920.0,0.0,2437.0
202,62,62,12,25,15,5,25,29,907.1429055666598,907.1429055666598,2391.2599021457795,828.0,3.0,2427.0
203,62,62,12,25,15,5,25,30,908.4429055666599,908.4429055666599,2391.926568812446,867.0,0.0,2447.0
204,62,62,12,25,15,5,25,31,913.9267765344017,913.9267765344017,2387.636246231801,1037.0,0.0,2314.0
205,62,62,12,25,15,5,25,32,910.9892765344017,910.9892765344017,2391.073746231801,943.0,0.0,2424.0
206,62,62,12,25,15,5,25,33,904.0498825950077,904.0498825950077,2395.86162501968,714.0,0.0,2582.0
207,62,62,12,25,15,5,25,34,909.2557649479489,909.2557649479489,2391.5086838432094,891.0,1.0,2434.0
208,62,62,12,25,15,5,25,35,906.9414792336632,906.9414792336632,2391.9943981289234,810.0,3.0,2451.0
209,62,62,12,25,15,5,25,36,904.0248125669966,904.0248125669966,2392.8832870178126,705.0,0.0,2483.0
210,62,62,12,25,15,5,25,37,911.2140017561858,911.2140017561858,2385.964368098894,971.0,4.0,2227.0
211,62,62,12,25,15,5,25,38,911.3455807035542,911.3455807035542,2390.622262835736,976.0,0.0,2404.0
212,62,62,12,25,15,5,25,39,911.8584012163748,911.8584012163748,2390.494057707531,996.0,0.0,2399.0
213,62,62,12,25,15,5,25,40,910.8084012163748,910.8084012163748,2388.244057707531,954.0,1.0,2309.0
214,62,62,12,25,15,5,25,41,914.540108533448,914.540108533448,2387.9513747807014,1107.0,0.0,2297.0
215,62,62,12,25,15,5,25,42,909.6115371048766,909.6115371048766,2389.689470018797,900.0,0.0,2370.0
216,62,62,12,25,15,5,25,43,907.63479291883,907.63479291883,2393.7127258327505,815.0,0.0,2543.0
217,62,62,12,25,15,5,25,44,910.7938838279209,910.7938838279209,2388.099089469114,954.0,0.0,2296.0
218,62,62,12,25,15,5,25,45,911.5272171612543,911.5272171612543,2390.4324228024475,987.0,0.0,2401.0
219,62,62,12,25,15,5,25,46,910.7880867264716,910.7880867264716,2391.8019880198385,953.0,0.0,2464.0
220,62,62,12,25,15,5,25,47,912.6604271520034,912.6604271520034,2387.3126263177114,1041.0,1.0,2253.0
221,62,62,12,25,15,5,25,48,911.5979271520035,911.5979271520035,2390.2501263177114,990.0,0.0,2394.0
222,62,62,12,25,15,5,25,49,911.6183353152688,911.6183353152688,2390.82155488914,991.0,0.0,2422.0
223,62,62,12,25,15,5,72,1,139.0,35.0,1826.0,139.0,35.0,1826.0
224,62,62,12,25,15,5,72,2,141.5,141.5,1813.0,144.0,31.0,1800.0
225,62,62,12,25,15,5,72,3,123.16666666666667,123.16666666666667,1816.6666666666667,89.0,64.0,1811.0
226,62,62,12,25,15,5,72,4,121.16666666666669,121.16666666666669,1865.1666666666667,81.0,24.0,2005.0
227,62,62,12,25,15,5,72,5,126.36666666666667,126.36666666666667,1843.3666666666668,107.0,10.0,1896.0
228,62,62,12,25,15,5,72,6,129.36666666666667,129.36666666666667,1811.3666666666668,125.0,69.0,1704.0
229,62,62,12,25,15,5,72,7,124.50952380952383,124.50952380952383,1826.652380952381,91.0,73.0,1811.0
230,62,62,12,25,15,5,72,8,126.50952380952381,126.50952380952381,1852.402380952381,107.0,15.0,2017.0
231,62,62,12,25,15,5,72,9,124.95396825396827,124.95396825396827,1846.1801587301588,93.0,30.0,1961.0
232,62,62,12,25,15,5,72,10,130.25396825396825,130.25396825396825,1821.7801587301587,146.0,74.0,1717.0
233,62,62,12,25,15,5,72,11,124.8903318903319,124.8903318903319,1834.8710678210678,87.0,51.0,1861.0
234,62,62,12,25,15,5,72,12,128.3903318903319,128.3903318903319,1825.0377344877343,129.0,84.0,1743.0
235,62,62,12,25,15,5,72,13,126.46725496725496,126.46725496725496,1827.9608114108112,104.0,87.0,1781.0
236,62,62,12,25,15,5,72,14,127.8958263958264,127.8958263958264,1821.817954267954,124.0,95.0,1695.0
237,62,62,12,25,15,5,72,15,129.2958263958264,129.2958263958264,1807.0846209346207,145.0,169.0,1474.0
238,62,62,12,25,15,5,72,16,127.9208263958264,127.9208263958264,1809.8346209346207,123.0,155.0,1518.0
239,62,62,12,25,15,5,72,17,126.4502381605323,126.4502381605323,1832.6581503463854,98.0,66.0,1906.0
240,62,62,12,25,15,5,72,18,128.50579371608785,128.50579371608785,1833.824817013052,135.0,28.0,1927.0
241,62,62,12,25,15,5,72,19,127.34789897924573,127.34789897924573,1825.930080170947,113.0,74.0,1777.0
242,62,62,12,25,15,5,72,20,129.74789897924572,129.74789897924572,1827.380080170947,161.0,45.0,1806.0
243,62,62,12,25,15,5,72,21,127.36694659829334,127.36694659829334,1840.1419849328515,111.0,16.0,2074.0
244,62,62,12,25,15,5,72,22,126.73058296192971,126.73058296192971,1831.8238031146698,97.0,62.0,1891.0
245,62,62,12,25,15,5,72,23,127.12188730975579,127.12188730975579,1841.7803248538,106.0,4.0,2120.0
246,62,62,12,25,15,5,72,24,129.78855397642246,129.78855397642246,1818.1136581871333,170.0,107.0,1552.0
247,62,62,12,25,15,5,72,25,127.74855397642246,127.74855397642246,1822.0736581871333,119.0,62.0,1651.0
248,62,62,12,25,15,5,72,26,129.21009243796092,129.21009243796092,1823.573658187133,157.0,80.0,1690.0
249,62,62,12,25,15,5,72,27,127.65453688240538,127.65453688240538,1821.573658187133,115.0,138.0,1636.0
250,62,62,12,25,15,5,72,28,126.90453688240538,126.90453688240538,1823.7879439014189,94.0,90.0,1698.0
251,62,62,12,25,15,5,72,29,129.38729550309503,129.38729550309503,1819.9603576945224,166.0,69.0,1587.0
252,62,62,12,25,15,5,72,30,126.95396216976171,126.95396216976171,1833.8936910278558,93.0,9.0,2005.0
253,62,62,12,25,15,5,72,31,127.7281557181488,127.7281557181488,1827.5065942536621,117.0,65.0,1807.0
254,62,62,12,25,15,5,72,32,128.6031557181488,128.6031557181488,1830.1003442536621,145.0,33.0,1890.0
255,62,62,12,25,15,5,72,33,126.6031557181488,126.6031557181488,1836.3730715263894,79.0,10.0,2097.0
256,62,62,12,25,15,5,72,34,128.07374395344291,128.07374395344291,1829.0201303499186,129.0,50.0,1847.0
257,62,62,12,25,15,5,72,35,128.98802966772863,128.98802966772863,1821.84870177849,161.0,73.0,1596.0
258,62,62,12,25,15,5,72,36,128.3769185566175,128.3769185566175,1830.59870177849,139.0,30.0,1911.0
259,62,62,12,25,15,5,72,37,127.59313477283374,127.59313477283374,1830.5716747514632,110.0,33.0,1910.0
260,62,62,12,25,15,15,25,1,2.0,109.0,2072.0,2.0,109.0,2072.0
261,62,62,12,25,15,15,25,2,1.0,1.0,2336.5,0.0,0.0,2601.0
262,62,62,12,25,15,15,25,3,1.0,1.0,2336.5,0.0,0.0,2601.0
263,62,62,12,25,15,15,72,1,0.0,60.0,1987.0,0.0,60.0,1987.0
264,62,62,12,25,15,15,72,2,0.0,0.0,1856.0,0.0,0.0,1725.0
265,62,62,12,72,5,5,25,1,331.0,22.0,2124.0,331.0,22.0,2124.0
266,62,62,12,72,5,5,25,2,319.5,319.5,2241.5,308.0,3.0,2359.0
267,62,62,12,72,5,5,25,3,339.1666666666667,339.1666666666667,2207.5,367.0,13.0,2257.0
268,62,62,12,72,5,5,25,4,320.6666666666667,320.6666666666667,2114.0,293.0,28.0,1883.0
269,62,62,12,72,5,5,25,5,318.8666666666667,318.8666666666667,2232.6,284.0,1.0,2476.0
270,62,62,12,72,5,5,25,6,327.53333333333336,327.53333333333336,2191.9333333333334,336.0,8.0,2232.0
271,62,62,12,72,5,5,25,7,320.6761904761905,320.6761904761905,2196.2190476190476,288.0,11.0,2262.0
272,62,62,12,72,5,5,25,8,327.8011904761905,327.8011904761905,2203.0940476190476,345.0,6.0,2317.0
273,62,62,12,72,5,5,25,9,316.245634920635,316.245634920635,2182.427380952381,241.0,10.0,2131.0
274,62,62,12,72,5,5,25,10,321.845634920635,321.845634920635,2205.8273809523807,297.0,7.0,2365.0
275,62,62,12,72,5,5,25,11,326.1183621933622,326.1183621933622,2178.100108225108,344.0,26.0,2060.0
276,62,62,12,72,5,5,25,12,321.53502886002894,321.53502886002894,2201.100108225108,289.0,4.0,2336.0
277,62,62,12,72,5,5,25,13,320.9965673215674,320.9965673215674,2202.2539543789544,282.0,7.0,2351.0
278,62,62,12,72,5,5,25,14,313.56799589299595,313.56799589299595,2189.1825258075255,178.0,22.0,2168.0
279,62,62,12,72,5,5,25,15,320.56799589299595,320.56799589299595,2205.0491924741928,283.0,8.0,2406.0
280,62,62,12,72,5,5,25,16,324.50549589299595,324.50549589299595,2203.6741924741928,346.0,2.0,2384.0
281,62,62,12,72,5,5,25,17,325.6231429518195,325.6231429518195,2206.7330160036045,365.0,2.0,2436.0
282,62,62,12,72,5,5,25,18,318.7342540629306,318.7342540629306,2178.5107937813827,241.0,31.0,1928.0
283,62,62,12,72,5,5,25,19,323.83951722082537,323.83951722082537,2191.8265832550665,338.0,9.0,2181.0
