density,directions,combination_number,ticks,burn_percentage,time_label,burn_percentage_noise,ticks_noise,mean_burn,mean_burn_noise,sd_burn,sd_burn_noise,trend_burn,trend_burn_noise,total_ticks,sample_size,sample_method,summarise_runs,datapoints,run
11,4,21,8,0.4048790149706994,middle,0.40476540286067336,17,0.4097879915667083,0.41337355720557356,0.03335747341298391,0.028461866600615608,4.5404695544054043e-4,0.002221018250511542,16,198,full,summarised,timesteps,NA
11,4,21,16,0.5280915358662168,end,0.49744606139603653,25,0.4097879915667083,0.41337355720557356,0.03335747341298391,0.028461866600615608,4.5404695544054043e-4,0.002221018250511542,16,198,full,summarised,timesteps,NA
11,8,22,9,0.5902452268582666,middle,0.5958387450634774,8,0.5704773165455596,0.5655827512055761,0.05061547822610533,0.05894589058838513,0,0.0065946111909303134,17,198,full,summarised,timesteps,NA
11,8,22,17,0.5613566787789577,end,0.533106826084431,16,0.5704773165455596,0.5655827512055761,0.05061547822610533,0.05894589058838513,0,0.0065946111909303134,17,198,full,summarised,timesteps,NA
12,4,23,8,0.4648506830282591,middle,0.4691313545261547,12,0.46702413599462395,0.4627333738430696,0.03817814553384415,0.044472728248191026,0,0.0015231274221544355,16,198,full,summarised,timesteps,NA
12,4,23,16,0.5941931127616475,end,0.6129814396992336,20,0.46702413599462395,0.4627333738430696,0.03817814553384415,0.044472728248191026,0,0.0015231274221544355,16,198,full,summarised,timesteps,NA
12,8,24,9,0.5883880022619965,middle,0.613098560987698,2,0.5687069112963246,0.5706802824310464,0.05737659314724714,0.07083800344550895,7.584864344092496e-4,0.004277668095644066,17,198,full,summarised,timesteps,NA
12,8,24,17,0.5996160807874885,end,0.5896786881428662,10,0.5687069112963246,0.5706802824310464,0.05737659314724714,0.07083800344550895,7.584864344092496e-4,0.004277668095644066,17,198,full,summarised,timesteps,NA
13,4,25,9,0.4604051427642492,middle,0.42252417471490694,16,0.4555196427764712,0.45194554737941,0.023482702410942597,0.045796490224415266,0.0010295154072818965,0.005740297462290638,17,198,full,summarised,timesteps,NA
13,4,25,17,0.4817535830422739,end,0.46287975967951894,24,0.4555196427764712,0.45194554737941,0.023482702410942597,0.045796490224415266,0.0010295154072818965,0.005740297462290638,17,198,full,summarised,timesteps,NA
13,8,26,9,0.6062547526083544,middle,0.5993201851975021,8,0.5907083899158067,0.603705562302392,0.05548191708116833,0.0722442463587318,0.0030288461769925525,0.00608978108881994,17,198,full,summarised,timesteps,NA
13,8,26,17,0.6329226596927735,end,0.6505853846725292,16,0.5907083899158067,0.603705562302392,0.05548191708116833,0.0722442463587318,0.0030288461769925525,0.00608978108881994,17,198,full,summarised,timesteps,NA
14,4,27,8,0.4096764500996172,middle,0.442323558258147,1,0.40760606744582134,0.4118082765986786,0.01791570733419116,0.03142452716229574,0,0.0017635515457971832,16,198,full,summarised,timesteps,NA
14,4,27,16,0.4497751124437781,end,0.48589330485805954,9,0.40760606744582134,0.4118082765986786,0.01791570733419116,0.03142452716229574,0,0.0017635515457971832,16,198,full,summarised,timesteps,NA
14,8,28,10,0.6309939433390497,middle,0.6056700013376901,12,0.6679069168213504,0.6516745781999006,0.1342342670006184,0.15308542900776165,0.013211665279105183,0.02056264391745865,20,198,full,summarised,timesteps,NA
14,8,28,20,0.9360730593607304,end,0.9421887420439689,22,0.6679069168213504,0.6516745781999006,0.1342342670006184,0.15308542900776165,0.013211665279105183,0.02056264391745865,20,198,full,summarised,timesteps,NA
15,4,29,9,0.4772593717777769,middle,0.47012360345697235,14,0.4755940051882535,0.4767990242175322,0.03509987428962258,0.04488201348426507,0.0011225167645172714,0.005617831414422855,17,198,full,summarised,timesteps,NA
15,4,29,17,0.5747738158594997,end,0.5580801378711735,22,0.4755940051882535,0.4767990242175322,0.03509987428962258,0.04488201348426507,0.0011225167645172714,0.005617831414422855,17,198,full,summarised,timesteps,NA
15,8,30,10,0.6992425462132231,middle,0.6857235061355111,9,0.7065879915069281,0.7148118307590532,0.104737301569973,0.10834475999337437,0.010898058180887946,0.015534987215309838,20,198,full,summarised,timesteps,NA
15,8,30,20,0.9051724137931036,end,0.90367100341539,19,0.7065879915069281,0.7148118307590532,0.104737301569973,0.10834475999337437,0.010898058180887946,0.015534987215309838,20,198,full,summarised,timesteps,NA
16,4,31,9,0.536272892428697,middle,0.5408408625866554,1,0.5313208272467975,0.5147006564208025,0.03714956882088955,0.03235028319724974,0.0019636720667648433,0.0017577996861103673,18,198,full,summarised,timesteps,NA
16,4,31,18,0.5596465390279823,end,0.5127949519737801,10,0.5313208272467975,0.5147006564208025,0.03714956882088955,0.03235028319724974,0.0019636720667648433,0.0017577996861103673,18,198,full,summarised,timesteps,NA
16,8,32,11,0.7033953287085936,middle,0.6783397865035385,1,0.679125833194397,0.681724190935083,0.08257009860610219,0.08916651487366986,0.00398125034568966,0.008518186042684537,21,198,full,summarised,timesteps,NA
16,8,32,21,0.6152014288549316,end,0.5858569362806877,11,0.679125833194397,0.681724190935083,0.08257009860610219,0.08916651487366986,0.00398125034568966,0.008518186042684537,21,198,full,summarised,timesteps,NA
17,4,33,9,0.5496897182247327,middle,0.5468056918669869,14,0.5466436705894784,0.5502546017209948,0.04006182497915125,0.06259056746961604,0.0013281256493104829,0.008329410941935407,17,198,full,summarised,timesteps,NA
17,4,33,17,0.6185567010309279,end,0.6076155603996909,22,0.5466436705894784,0.5502546017209948,0.04006182497915125,0.06259056746961604,0.0013281256493104829,0.008329410941935407,17,198,full,summarised,timesteps,NA
17,8,34,11,0.7033664111561514,middle,0.6891201908304923,5,0.6824282870773554,0.6834508657070096,0.07661548279824698,0.08234851774240418,0.0037771013342820362,0.007123566456709959,22,198,full,summarised,timesteps,NA
17,8,34,22,0.7449145258332538,end,0.8107238655885793,16,0.6824282870773554,0.6834508657070096,0.07661548279824698,0.08234851774240418,0.0037771013342820362,0.007123566456709959,22,198,full,summarised,timesteps,NA
18,4,35,9,0.4756335590545257,middle,0.47127853756215193,18,0.4629347841784992,0.46911327059547053,0.027653654292472844,0.035889509383067425,2.2520493649220985e-4,1.1047945923542412e-5,18,198,full,summarised,timesteps,NA
18,4,35,18,0.42338528060535086,end,0.4258751928224925,27,0.4629347841784992,0.46911327059547053,0.027653654292472844,0.035889509383067425,2.2520493649220985e-4,1.1047945923542412e-5,18,198,full,summarised,timesteps,NA
18,8,36,12,0.7838783057989713,middle,0.6949645048929161,10,0.7472968218808296,0.7354516540840114,0.1074601249917003,0.11240051409203901,0.006211279272348913,0.009477058568488442,23,198,full,summarised,timesteps,NA
18,8,36,23,0.8012820512820512,end,0.8195000348684011,21,0.7472968218808296,0.7354516540840114,0.1074601249917003,0.11240051409203901,0.006211279272348913,0.009477058568488442,23,198,full,summarised,timesteps,NA
19,4,37,9,0.5131139115460921,middle,0.5093253053007956,11,0.5002948898956867,0.49800655360339113,0.03193262191139604,0.04807043406951125,0,0.003208376471639647,17,198,full,summarised,timesteps,NA
19,4,37,17,0.5039241744351728,end,0.5166012582910161,19,0.5002948898956867,0.49800655360339113,0.03193262191139604,0.04807043406951125,0,0.003208376471639647,17,198,full,summarised,timesteps,NA
19,8,38,11,0.953736107880583,middle,1.0731003794547511,8,0.8947037716166462,0.9058628706857542,0.136804779916137,0.1411669692070382,0.006757774526064475,0.014367408283821834,21,198,full,summarised,timesteps,NA
19,8,38,21,0.9837456447334754,end,0.9501097125564988,18,0.8947037716166462,0.9058628706857542,0.136804779916137,0.1411669692070382,0.006757774526064475,0.014367408283821834,21,198,full,summarised,timesteps,NA
20,4,39,8,0.4962172435513714,middle,0.509983800745028,2,0.4928816344903989,0.4961825227527405,0.037804297522917744,0.03903974204661813,0,0.004579310129976572,16,198,full,summarised,timesteps,NA
20,4,39,16,0.5912584653964468,end,0.5642491756752948,10,0.4928816344903989,0.4961825227527405,0.037804297522917744,0.03903974204661813,0,0.004579310129976572,16,198,full,summarised,timesteps,NA
20,8,40,11,0.900381697847492,middle,0.9238792610600596,8,0.8471373324417595,0.8293600475550714,0.1258780600851655,0.13622139469202807,0.0036559921000737516,0.011275635713839518,21,198,full,summarised,timesteps,NA
20,8,40,21,0.882679916197989,end,0.9179600948277823,18,0.8471373324417595,0.8293600475550714,0.1258780600851655,0.13622139469202807,0.0036559921000737516,0.011275635713839518,21,198,full,summarised,timesteps,NA
21,4,41,10,0.4986174073534737,middle,0.4992813176082849,6,0.49393101214713875,0.4950547452752281,0.028063939978095566,0.036959885097067095,0.0022492752713151663,2.022235020506663e-5,19,198,full,summarised,timesteps,NA
21,4,41,19,0.5219364599092284,end,0.48540105473064854,15,0.49393101214713875,0.4950547452752281,0.028063939978095566,0.036959885097067095,0.0022492752713151663,2.022235020506663e-5,19,198,full,summarised,timesteps,NA
21,8,42,12,0.9910582674938386,middle,0.9413379949110998,3,0.9441777806571866,0.9252416502617604,0.15686931916212968,0.1591796282062863,0.010812541183444472,0.011655215708256835,23,198,full,summarised,timesteps,NA
21,8,42,23,1.1602335633578524,end,1.1824826179392987,14,0.9441777806571866,0.9252416502617604,0.15686931916212968,0.1591796282062863,0.010812541183444472,0.011655215708256835,23,198,full,summarised,timesteps,NA
22,4,43,9,0.5343429945753587,middle,0.5261029392799929,14,0.5305734624171202,0.5224502972168897,0.04440011288701108,0.05295089109536857,0.0021738036642571235,0.007529482873041522,18,198,full,summarised,timesteps,NA
22,4,43,18,0.6147074686176425,end,0.5775208994445502,23,0.5305734624171202,0.5224502972168897,0.04440011288701108,0.05295089109536857,0.0021738036642571235,0.007529482873041522,18,198,full,summarised,timesteps,NA
22,8,44,14,0.8900436575536994,middle,0.856390945029885,4,0.85325106504251,0.8486452211314464,0.12793375969732917,0.12499513965223824,0.007993337309603818,0.007668030546651244,28,198,full,summarised,timesteps,NA
22,8,44,28,0.9232121922626024,end,0.9091049133734607,18,0.85325106504251,0.8486452211314464,0.12793375969732917,0.12499513965223824,0.007993337309603818,0.007668030546651244,28,198,full,summarised,timesteps,NA
23,4,45,10,0.6519947180882817,middle,0.701668009383663,3,0.6394255791042442,0.6326285588986257,0.06866543093933572,0.07644135681555443,0.002319907863128523,0.00990857309822902,19,198,full,summarised,timesteps,NA
23,4,45,19,0.8050643363379894,end,0.7858996409766787,12,0.6394255791042442,0.6326285588986257,0.06866543093933572,0.07644135681555443,0.002319907863128523,0.00990857309822902,19,198,full,summarised,timesteps,NA
23,8,46,12,1.0673407189575863,middle,1.0049011414414382,15,0.9870817916979492,0.9793901265661398,0.1797042703896393,0.1958130980808454,0.009698279330051829,0.014720486883757045,23,198,full,summarised,timesteps,NA
23,8,46,23,1.1282698653332608,end,1.238806136852675,26,0.9870817916979492,0.9793901265661398,0.1797042703896393,0.1958130980808454,0.009698279330051829,0.014720486883757045,23,198,full,summarised,timesteps,NA
24,4,47,10,0.6364262679872627,middle,0.5975721244455562,20,0.6267017222085851,0.6222340300702162,0.07139836500262063,0.07954095939388774,0.005066464871819103,0.008856581575676266,20,198,full,summarised,timesteps,NA
24,4,47,20,0.790722192936215,end,0.8095623624426234,30,0.6267017222085851,0.6222340300702162,0.07139836500262063,0.07954095939388774,0.005066464871819103,0.008856581575676266,20,198,full,summarised,timesteps,NA
24,8,48,19,1.1624147915247844,middle,1.1694334861039177,16,1.2475296927810713,1.2274152002758025,0.3058027159554916,0.30940649870371545,0.023727883099886812,0.024538041433104146,37,198,full,summarised,timesteps,NA
24,8,48,37,1.6110853278525492,end,1.5538981242994998,34,1.2475296927810713,1.2274152002758025,0.3058027159554916,0.30940649870371545,0.023727883099886812,0.024538041433104146,37,198,full,summarised,timesteps,NA
25,4,49,11,0.6093731019211281,middle,0.6024864145269374,19,0.5890177500846058,0.593422868613125,0.05993219116628376,0.07107870598433687,0.0026949114402596147,0.005039451790548423,22,198,full,summarised,timesteps,NA
25,4,49,22,0.6339546088500064,end,0.6124005113386646,30,0.5890177500846058,0.593422868613125,0.05993219116628376,0.07107870598433687,0.0026949114402596147,0.005039451790548423,22,198,full,summarised,timesteps,NA
25,8,50,17,1.2125692577330651,middle,1.3962069669733066,20,1.1666224988890526,1.1926373707821163,0.21718960242721855,0.23354102666827986,0.012567130471344931,0.01712608932387296,33,198,full,summarised,timesteps,NA
25,8,50,33,1.2975560594608213,end,1.2801537356950228,36,1.1666224988890526,1.1926373707821163,0.21718960242721855,0.23354102666827986,0.012567130471344931,0.01712608932387296,33,198,full,summarised,timesteps,NA
26,4,51,10,0.704279228052718,middle,0.7118937316634371,4,0.6762539285562065,0.6788122295980459,0.07273301383779902,0.08530840788373881,0.0016368302531830081,0.005876231944349086,19,198,full,summarised,timesteps,NA
26,4,51,19,0.7021175856322144,end,0.7621353349813915,13,0.6762539285562065,0.6788122295980459,0.07273301383779902,0.08530840788373881,0.0016368302531830081,0.005876231944349086,19,198,full,summarised,timesteps,NA
26,8,52,15,1.402074432734301,middle,1.2539387153889312,17,1.293710142751536,1.2732815488261784,0.27411191128882195,0.28643815771013426,0.017080728238984457,0.019655435145654883,29,198,full,summarised,timesteps,NA
26,8,52,29,1.4655593551538837,end,1.4390377872203595,31,1.293710142751536,1.2732815488261784,0.27411191128882195,0.28643815771013426,0.017080728238984457,0.019655435145654883,29,198,full,summarised,timesteps,NA
27,4,53,12,0.7626513861032096,middle,0.7698628790107269,3,0.735680330608927,0.7446647410269677,0.08432303808762044,0.08962840262547682,0.005169294589017286,0.0063714607988463795,23,198,full,summarised,timesteps,NA
27,4,53,23,0.8260589372546722,end,0.8525350904568216,14,0.735680330608927,0.7446647410269677,0.08432303808762044,0.08962840262547682,0.005169294589017286,0.0063714607988463795,23,198,full,summarised,timesteps,NA
27,8,54,20,1.3948640115635698,middle,1.3677078347209448,24,1.221832355634657,1.23935041861886,0.2196231279340424,0.22826006015544512,0.0041939287418971405,0.0038446665929206354,40,198,full,summarised,timesteps,NA
27,8,54,40,1.1481160501705332,end,1.2118604595332816,44,1.221832355634657,1.23935041861886,0.2196231279340424,0.22826006015544512,0.0041939287418971405,0.0038446665929206354,40,198,full,summarised,timesteps,NA
28,4,55,13,0.7616301741749592,middle,0.7787612191736728,3,0.7350378349190013,0.7344683539534338,0.08589805618776308,0.1037616916322349,0.004814476648551613,0.008703648078298775,25,198,full,summarised,timesteps,NA
28,4,55,25,0.8250918338513704,end,0.8243026182891728,15,0.7350378349190013,0.7344683539534338,0.08589805618776308,0.1037616916322349,0.004814476648551613,0.008703648078298775,25,198,full,summarised,timesteps,NA
28,8,56,21,1.7428319562999477,middle,1.631687084601026,20,1.7557855513808458,1.7289452875376679,0.46556329453995315,0.49241188250688717,0.030192639343337175,0.0315618318463638,42,198,full,summarised,timesteps,NA
28,8,56,42,2.4613460663938156,end,2.37103716703691,41,1.7557855513808458,1.7289452875376679,0.46556329453995315,0.49241188250688717,0.030192639343337175,0.0315618318463638,42,198,full,summarised,timesteps,NA
29,4,57,11,0.7193996975268434,middle,0.6656545935269211,3,0.679889801298536,0.6747972693473574,0.09106405693671626,0.09757766932933414,0.003415682986724276,0.009758762088963091,21,198,full,summarised,timesteps,NA
29,4,57,21,0.7528713524207287,end,0.7263440473683979,13,0.679889801298536,0.6747972693473574,0.09106405693671626,0.09757766932933414,0.003415682986724276,0.009758762088963091,21,198,full,summarised,timesteps,NA
29,8,58,17,1.8228550539232915,middle,1.7501900944475919,23,1.6619393227119033,1.671401271789086,0.4358614944742704,0.45356303220738375,0.027092463254027557,0.03177810676779169,34,198,full,summarised,timesteps,NA
29,8,58,34,2.6917161063502526,end,2.6467109483832374,40,1.6619393227119033,1.671401271789086,0.4358614944742704,0.45356303220738375,0.027092463254027557,0.03177810676779169,34,198,full,summarised,timesteps,NA
30,4,59,13,0.7970574941824309,middle,0.7538463435593836,8,0.7941648267231037,0.8020481343677582,0.12645370455237498,0.13379552504382758,0.010645551251530092,0.012810881168572652,26,198,full,summarised,timesteps,NA
30,4,59,26,0.9979720354360124,end,1.0289293849262904,21,0.7941648267231037,0.8020481343677582,0.12645370455237498,0.13379552504382758,0.010645551251530092,0.012810881168572652,26,198,full,summarised,timesteps,NA
30,8,60,21,1.9009420189665112,middle,1.7349213326622506,25,1.790565151765984,1.7822137177179027,0.4310097784892324,0.4460908996493984,0.021747310959475796,0.02729214016742256,42,198,full,summarised,timesteps,NA
30,8,60,42,2.1527667038749803,end,2.187501120654692,46,1.790565151765984,1.7822137177179027,0.4310097784892324,0.4460908996493984,0.021747310959475796,0.02729214016742256,42,198,full,summarised,timesteps,NA
31,4,61,11,0.7687858807463112,middle,0.8157818339925488,21,0.7265311026572863,0.7318430473679444,0.09763743318951401,0.1065181748201065,0.002691993160749262,0.005909325301502332,22,198,full,summarised,timesteps,NA
31,4,61,22,0.7736448406599037,end,0.6666583159163596,32,0.7265311026572863,0.7318430473679444,0.09763743318951401,0.1065181748201065,0.002691993160749262,0.005909325301502332,22,198,full,summarised,timesteps,NA
31,8,62,19,2.057210014865141,middle,1.9952483578672409,12,1.910477322823069,1.9235704611281317,0.545193205873922,0.5712073066348844,0.037154875894073194,0.04094493806173036,38,198,full,summarised,timesteps,NA
31,8,62,38,2.9591889249137973,end,3.133358155689076,31,1.910477322823069,1.9235704611281317,0.545193205873922,0.5712073066348844,0.037154875894073194,0.04094493806173036,38,198,full,summarised,timesteps,NA
32,4,63,12,0.8178931087740039,middle,0.7243981351789315,18,0.7952985118124819,0.7909486059323172,0.12960130443329407,0.15151181232753097,0.012058235655292831,0.01543075815486936,24,198,full,summarised,timesteps,NA
32,4,63,24,1.037924151696607,end,1.1333972718720722,30,0.7952985118124819,0.7909486059323172,0.12960130443329407,0.15151181232753097,0.012058235655292831,0.01543075815486936,24,198,full,summarised,timesteps,NA
32,8,64,32,2.5985144288554,middle,2.7758868709897295,33,2.3953760929147165,2.3872261640883945,0.5714944554511817,0.5703056467464627,0.022350836959806178,0.021500008196132514,63,198,full,summarised,timesteps,NA
32,8,64,63,2.784557907845579,end,2.72324745536586,64,2.3953760929147165,2.3872261640883945,0.5714944554511817,0.5703056467464627,0.022350836959806178,0.021500008196132514,63,198,full,summarised,timesteps,NA
33,4,65,14,0.7530153256897174,middle,0.7156353332460254,21,0.7391535903192008,0.7314338599687983,0.10139559930498962,0.10623671538980517,0.007170244870810125,0.008888982830786579,28,198,full,summarised,timesteps,NA
33,4,65,28,0.8459418958766375,end,0.8630140906964611,35,0.7391535903192008,0.7314338599687983,0.10139559930498962,0.10623671538980517,0.007170244870810125,0.008888982830786579,28,198,full,summarised,timesteps,NA
33,8,66,20,2.428162825562874,middle,2.5314296795837863,28,2.211853177822077,2.1989602644907253,0.6095577491054924,0.6120793545604463,0.035706282140574856,0.041986525092594526,40,198,full,summarised,timesteps,NA
33,8,66,40,2.4914461953640785,end,2.524830401317966,48,2.211853177822077,2.1989602644907253,0.6095577491054924,0.6120793545604463,0.035706282140574856,0.041986525092594526,40,198,full,summarised,timesteps,NA
34,4,67,12,0.942537186864168,middle,0.9273961700449708,2,0.8914564027452546,0.892134011384562,0.14341973001855474,0.14476366520142234,0.009364669670614667,0.015305751842932027,23,198,full,summarised,timesteps,NA
34,4,67,23,1.006866278717958,end,1.0545849274396653,13,0.8914564027452546,0.892134011384562,0.14341973001855474,0.14476366520142234,0.009364669670614667,0.015305751842932027,23,198,full,summarised,timesteps,NA
34,8,68,40,3.603495912568355,middle,3.72017854777399,47,3.29185699025755,3.2802566921150516,1.0538907518597118,1.0786101006807287,0.04078831357868953,0.043494827862221405,79,198,full,summarised,timesteps,NA
34,8,68,79,4.908119257453591,end,4.629765648960069,86,3.29185699025755,3.2802566921150516,1.0538907518597118,1.0786101006807287,0.04078831357868953,0.043494827862221405,79,198,full,summarised,timesteps,NA
35,4,69,14,0.9423078072768364,middle,1.0139499561771008,13,0.8893784129473284,0.8884470385537535,0.14032865206862893,0.13446163678826223,0.006709765937891896,0.007555420201124391,27,198,full,summarised,timesteps,NA
35,4,69,27,1.0037895079248624,end,0.9813578802153999,26,0.8893784129473284,0.8884470385537535,0.14032865206862893,0.13446163678826223,0.006709765937891896,0.007555420201124391,27,198,full,summarised,timesteps,NA
35,8,70,47,3.6933605223774895,middle,3.6588086247345015,46,3.3342888915415574,3.357523881654294,0.8292179877129005,0.8799198061026375,0.018215982743623634,0.020881162378507498,93,198,full,summarised,timesteps,NA
35,8,70,93,4.075519651447763,end,4.403146610509906,92,3.3342888915415574,3.357523881654294,0.8292179877129005,0.8799198061026375,0.018215982743623634,0.020881162378507498,93,198,full,summarised,timesteps,NA
36,4,71,18,0.9444385616496715,middle,0.9744882534471546,12,0.9338738841854495,0.9482412180017591,0.1584276662736165,0.16567733708643068,0.010608782593137068,0.011069378237664719,35,198,full,summarised,timesteps,NA
36,4,71,35,1.1187948729242831,end,1.106488044275584,29,0.9338738841854495,0.9482412180017591,0.1584276662736165,0.16567733708643068,0.010608782593137068,0.011069378237664719,35,198,full,summarised,timesteps,NA
36,8,72,78,6.4952997068934115,middle,6.499698877427136,88,6.635457831079912,6.637136881901861,2.9150804860284016,2.921190537923123,0.06194779737377376,0.062310000609745744,156,198,full,summarised,timesteps,NA
36,8,72,156,10.295878986825178,end,10.144565585685786,166,6.635457831079912,6.637136881901861,2.9150804860284016,2.921190537923123,0.06194779737377376,0.062310000609745744,156,198,full,summarised,timesteps,NA
37,4,73,18,0.964280972173162,middle,0.9186722961745389,18,0.9511839252970119,0.964705179187347,0.17171551330670434,0.18199462774050856,0.01082675550061549,0.013501797438727979,36,198,full,summarised,timesteps,NA
37,4,73,36,1.1151295961422545,end,1.1794409665691787,36,0.9511839252970119,0.964705179187347,0.17171551330670434,0.18199462774050856,0.01082675550061549,0.013501797438727979,36,198,full,summarised,timesteps,NA
37,8,74,81,6.897018261621057,middle,6.735661294047258,85,5.941500321333392,5.919430753733212,1.591514416961625,1.581727573947666,0.02152893677283043,0.02167716816363881,162,198,full,summarised,timesteps,NA
37,8,74,162,6.826703443520235,end,7.108086614443793,166,5.941500321333392,5.919430753733212,1.591514416961625,1.581727573947666,0.02152893677283043,0.02167716816363881,162,198,full,summarised,timesteps,NA
38,4,75,17,0.9621001848548176,middle,0.9324929149821725,18,0.881152485017801,0.8847661635042874,0.13311348458202713,0.14332894023848589,0.003638140778850866,0.004531293405836941,34,198,full,summarised,timesteps,NA
38,4,75,34,0.8405480373203329,end,0.90006486879237535,35,0.881152485017801,0.8847661635042874,0.13311348458202713,0.14332894023848589,0.003638140778850866,0.004531293405836941,34,198,full,summarised,timesteps,NA
38,8,76,78,7.713794958067538,middle,6.662529995342012,77,7.040425198933938,7.013674466819345,2.608502177192125,2.677098106424724,0.05344542528724281,0.05607300585403222,155,198,full,summarised,timesteps,NA
38,8,76,155,11.885383453599598,end,11.99671466299877,154,7.040425198933938,7.013674466819345,2.608502177192125,2.677098106424724,0.05344542528724281,0.05607300585403222,155,198,full,summarised,timesteps,NA
39,4,77,18,1.010448922696478,middle,0.9459837853887475,13,0.9748096818063201,0.9729240550678446,0.1421010885234482,0.16155795227998626,0.004841332027772056,0.00668873174234359,35,198,full,summarised,timesteps,NA
39,4,77,35,1.0635686819929642,end,1.0885537194639794,30,0.9748096818063201,0.9729240550678446,0.1421010885234482,0.16155795227998626,0.004841332027772056,0.00668873174234359,35,198,full,summarised,timesteps,NA
39,8,78,143,16.654285147451922,middle,16.78519624469665,139,15.953088456730413,16.03360247839355,7.220127071092376,7.2583814910520505,0.08568558450172108,0.08498640060906154,286,198,full,summarised,timesteps,NA
39,8,78,286,26.896127842655194,end,28.25905929857103,282,15.953088456730413,16.03360247839355,7.220127071092376,7.2583814910520505,0.08568558450172108,0.08498640060906154,286,198,full,summarised,timesteps,NA
40,4,79,15,0.9701466039656728,middle,0.9052134392558614,19,0.8877553675849296,0.8743774529529098,0.14724355444140216,0.17148133614267058,0.005384958122350486,0.009911344583951279,30,198,full,summarised,timesteps,NA
40,4,79,30,0.9387233362626828,end,0.9163248465893742,34,0.8877553675849296,0.8743774529529098,0.14724355444140216,0.17148133614267058,0.005384958122350486,0.009911344583951279,30,198,full,summarised,timesteps,NA
40,8,80,266,28.865411706414484,middle,26.428391098310147,268,30.29342056572088,30.268337472501404,16.48736970326408,16.46302637760743,0.1047523319775216,0.10542668130501666,531,198,full,summarised,timesteps,NA
40,8,80,531,54.6192731759742,end,53.34485008071493,533,30.29342056572088,30.268337472501404,16.48736970326408,16.46302637760743,0.1047523319775216,0.10542668130501666,531,198,full,summarised,timesteps,NA
41,4,81,16,1.1416801046246714,middle,1.1383395442349893,6,1.0634766009053627,1.0471766607239046,0.1952792767978369,0.18821068016812992,0.01109040565948475,0.009886020566484105,32,198,full,summarised,timesteps,NA
41,4,81,32,1.1271890479347868,end,1.0745945179366234,22,1.0634766009053627,1.0471766607239046,0.1952792767978369,0.18821068016812992,0.01109040565948475,0.009886020566484105,32,198,full,summarised,timesteps,NA
41,8,82,209,39.83671673993324,middle,43.671986043264106,206,37.89291279326131,37.86073926689764,22.280522756394465,22.388994583952886,0.18168005989332858,0.18303998076033026,417,198,full,summarised,timesteps,NA
41,8,82,417,74.28715521589014,end,72.70708533367821,414,37.89291279326131,37.86073926689764,22.280522756394465,22.388994583952886,0.18168005989332858,0.18303998076033026,417,198,full,summarised,timesteps,NA
42,4,83,18,1.2080633204748756,middle,1.2010353320854672,16,1.1690796597546842,1.1734864144005193,0.2491414428326588,0.2630142153910756,0.01625501287643005,0.018974233984304464,36,198,full,summarised,timesteps,NA
42,4,83,36,1.4143845922359315,end,1.464712247964706,34,1.1690796597546842,1.1734864144005193,0.2491414428326588,0.2630142153910756,0.01625501287643005,0.018974233984304464,36,198,full,summarised,timesteps,NA
42,8,84,230,46.116904852185165,middle,46.481748189318935,226,44.78322914168682,44.6915042173664,23.4527723158917,23.44013992343127,0.1927859279189888,0.18353125617486607,460,198,full,summarised,timesteps,NA
42,8,84,460,66.83081386471217,end,74.09061703351203,456,44.78322914168682,44.6915042173664,23.4527723158917,23.44013992343127,0.1927859279189888,0.18353125617486607,460,198,full,summarised,timesteps,NA
43,4,85,20,1.347240451084122,middle,1.2942491433565448,14,1.267504468079054,1.2464577362365752,0.23938969810544694,0.24794084882119197,0.009267995857936256,0.012388170694022597,40,198,full,summarised,timesteps,NA
43,4,85,40,1.3459750883063766,end,1.3320542810768503,34,1.267504468079054,1.2464577362365752,0.23938969810544694,0.24794084882119197,0.009267995857936256,0.012388170694022597,40,198,full,summarised,timesteps,NA
43,8,86,237,58.9186349198918,middle,64.52170006476464,240,54.33359881841134,54.41650160727921,28.401083135323233,28.89798144995813,0.22488206766475016,0.21237847415783986,474,198,full,summarised,timesteps,NA
43,8,86,474,88.63217628417716,end,87.90895128931734,477,54.33359881841134,54.41650160727921,28.401083135323233,28.89798144995813,0.22488206766475016,0.21237847415783986,474,198,full,summarised,timesteps,NA
44,4,87,22,1.402547055650733,middle,1.3396435362268013,17,1.3039885076192261,1.2943049002367413,0.2754333713957013,0.30042578226697036,0.014548014545531184,0.015361048220562279,43,198,full,summarised,timesteps,NA
44,4,87,43,1.2980420594633792,end,1.2586022356603277,38,1.3039885076192261,1.2943049002367413,0.2754333713957013,0.30042578226697036,0.014548014545531184,0.015361048220562279,43,198,full,summarised,timesteps,NA
44,8,88,191,56.15966930980313,middle,55.87406602420174,186,54.101255193862904,54.098535372033886,29.977729320704047,30.095351345377754,0.2928365352601878,0.27686903863567425,381,198,full,summarised,timesteps,NA
44,8,88,381,91.6516147677191,end,90.91349290905022,376,54.101255193862904,54.098535372033886,29.977729320704047,30.095351345377754,0.2928365352601878,0.27686903863567425,381,198,full,summarised,timesteps,NA
45,4,89,20,1.4470834938732748,middle,1.4738950570094966,27,1.4413179896389183,1.4458537366081827,0.40637363209890986,0.3995155069317331,0.025723974096008642,0.025642959221271182,39,198,full,summarised,timesteps,NA
